3,4,0.479932104785519,-0.000105872588690562
3.02,4,0.479931022081837,-0.000108742736943621
3.04,4,0.479929951720018,-0.000111678872466394
3.06,4,0.479928894734477,-0.00011469431807798
3.08,4,0.479927859953811,-0.000117778831276802
3.1,4,0.479926836503145,-0.000120937032267057
3.12,4,0.479925836597448,-0.000124177707996469
3.14,4,0.479924869552862,-0.000127496373358107
3.16,4,0.479923924635744,-0.000130897749791683
3.18,4,0.479923011516878,-0.000134380351588752
3.2,4,0.479922140954697,-0.000137954354736548
3.22,4,0.479921310717604,-0.000141613369640789
3.24,4,0.479920518471047,-0.000145361492992483
3.26,4,0.479919783867397,-0.000149208151814181
3.28,4,0.479919103688068,-0.000153144804650754
3.3,4,0.479918474312166,-0.00015717850530431
3.32,4,0.479917921434329,-0.000161312303491112
3.34,4,0.479917432367089,-0.000165546001111554
3.36,4,0.479917016410431,-0.000169882680773378
3.38,4,0.479916695004045,-0.000174315188163672
3.4,4,0.479916446114914,-0.000178858681958718
3.42,4,0.47991630507928,-0.000183508162689637
3.44,4,0.479916263370777,-0.000188257205158831
3.46,4,0.479916326534007,-0.0001931167245871
3.48,4,0.479916517203673,-0.000198071542061237
3.5,4,0.479916819065048,-0.000203141642142907
3.52,4,0.479917269468569,-0.000208302181798673
3.54,4,0.479917847003349,-0.000213578124120236
3.56,4,0.479918590119495,-0.000218938530215216
3.58,4,0.47991948013527,-0.000224410691908347
3.6,4,0.479920551728879,-0.00022996070991226
3.62,4,0.479921793796331,-0.000235612381795795
3.64,4,0.479923225397965,-0.000241338581283747
3.66,4,0.479924860873131,-0.000247141382370275
3.68,4,0.479926702990154,-0.00025302880690891
3.7,4,0.479928767232367,-0.00025896909692511
3.72,4,0.479931063408551,-0.000264964708101424
3.74,4,0.479933602963804,-0.00027101694397372
3.76,4,0.47993639197531,-0.000277105183075588
3.78,4,0.47993944488782,-0.000283216879859412
3.8,4,0.47994277453877,-0.000289341316912114
3.82,4,0.479946390889227,-0.000295466584500739
3.84,4,0.479950304936529,-0.000301577323568401
3.86,4,0.479954526160398,-0.0003076545234328
3.88,4,0.479959059284819,-0.000313686471051762
3.9,4,0.479963924042201,-0.000319660127072425
3.92,4,0.47996912149734,-0.000325539273701141
3.94,4,0.479974662422754,-0.000331316958575733
3.96,4,0.479980556515954,-0.00033697091184286
3.98,4,0.479986806384996,-0.000342466102957574
4,4,0.479993423237487,-0.000347787850965603
4.02,4,0.480000401694003,-0.000352908651002572
4.04,4,0.480007753480945,-0.000357799992049965
4.06,4,0.480015478911445,-0.000362434142325578
4.08,4,0.480023578080556,-0.000366781761887891
4.1,4,0.480032049516561,-0.000370812547420497
4.12,4,0.480040889659444,-0.000374495343821669
4.14,4,0.480050092941171,-0.000377798275933995
4.16,4,0.480059651659713,-0.00038068890644076
4.18,4,0.48006955578811,-0.000383134408828902
4.2,4,0.480079792835068,-0.000385101762207622
4.22,4,0.480090347755023,-0.000386557965838317
4.24,4,0.480101202847542,-0.000387470271994266
4.26,4,0.480112337671915,-0.000387806437821526
4.28,4,0.48012372901929,-0.000387534992363728
4.3,4,0.480135350780466,-0.000386625516512406
4.32,4,0.480147174149603,-0.000385048939927348
4.34,4,0.480159167301001,-0.000382777847824309
4.36,4,0.480171295827825,-0.000379786798650302
4.38,4,0.480183522373327,-0.000376052640390925
4.4,4,0.480195807123228,-0.00037155482616376
4.42,4,0.480208107919115,-0.000366275719707332
4.44,4,0.48022037994117,-0.000360200903718273
4.46,4,0.480232576661552,-0.000353319470683712
4.48,4,0.480244649506477,-0.000345624287106851
4.5,4,0.480256548414154,-0.000337112246067202
4.52,4,0.48026822200463,-0.000327784484282146
4.54,4,0.480279617985828,-0.000317646573772794
4.56,4,0.480290683473042,-0.000306708677488921
4.58,4,0.480301365412163,-0.000294985666063432
4.6,4,0.480311610882045,-0.000282497193561719
4.62,4,0.480321367640396,-0.000269267729095901
4.64,4,0.48033058432778,-0.000255326540805121
4.66,4,0.480339211185072,-0.00024070763456719
4.68,4,0.480347200116423,-0.000225449649346995
4.7,4,0.480354505538232,-0.000209595696302615
4.72,4,0.480361084165051,-0.000193193156880652
4.74,4,0.48036689600856,-0.000176293434665255
4.76,4,0.480371904399553,-0.000158951658103302
4.78,4,0.480376076285427,-0.000141226347367046
4.8,4,0.480379382815085,-0.000123179038758923
4.82,4,0.480381799096343,-0.000104873884421687
4.84,4,0.480383304983741,-8.6377219675085e-05
4.86,4,0.480383884903932,-6.77571089060354e-05
4.88,4,0.480383527925326,-4.90828737359818e-05
4.9,4,0.48038222820569,-3.04246103756072e-05
4.92,4,0.480379984642745,-1.18527015818902e-05
4.94,4,0.480376801055968,6.56267164960701e-06
4.96,4,0.480372686117806,2.47520154474191e-05
4.98,4,0.480367653232388,4.26469930082003e-05
5,4,0.480361720391229,6.01808848290962e-05
5.02,4,0.480354910065601,7.72890165131718e-05
5.04,4,0.480347248738181,9.39091638958259e-05
5.06,4,0.48033876703899,0.000109981931103774
5.08,4,0.480329499077577,0.000125451081041914
5.1,4,0.480319482254688,0.000140263840201726
5.12,4,0.480308757219452,0.000154371155799602
5.14,4,0.48029736707112,0.000167727908797771
5.16,4,0.480285357166052,0.000180293088431621
5.18,4,0.480272774998271,0.000192029923911225
5.2,4,0.480259669464395,0.000202905966522688
5.22,4,0.480246090889959,0.000212893144623489
5.24,4,0.480232090320639,0.000221967775240787
5.26,4,0.480217719414453,0.00023011053519828
5.28,4,0.480203030004781,0.000237306414944765
5.3,4,0.480188074021938,0.000243544629261364
5.32,4,0.4801729028222,0.000248818511871372
5.34,4,0.480157567368327,0.000253125390653823
5.36,4,0.480142117732063,0.000256466443211647
5.38,4,0.480126602998858,0.000258846541635192
5.4,4,0.480111070926254,0.000260274098357426
5.42,4,0.480095567856725,0.000260760893747267
5.44,4,0.480080138677198,0.000260321913627726
5.46,4,0.480064826559599,0.000258975176848941
5.48,4,0.480049672750081,0.000256741569575846
5.5,4,0.480034716545568,0.000253644670645395
5.52,4,0.48001999519279,0.000249710582516775
5.54,4,0.480005543707711,0.000244967752173172
5.56,4,0.479991394797059,0.00023944678781067
5.58,4,0.479977578891385,0.000233180267283956
5.6,4,0.479964123534296,0.000226202528839705
5.62,4,0.479951054002391,0.000218549454362414
5.64,4,0.479938392690018,0.000210258225183952
5.66,4,0.479926159219509,0.000201367071956164
5.68,4,0.479914370462881,0.000191914996444916
5.7,4,0.479903040366501,0.000181941484425451
5.72,4,0.479892179962486,0.000171486207561499
5.74,4,0.479881797497869,0.000160588711367886
5.76,4,0.479871898617693,0.000149288102619011
5.78,4,0.479862486000047,0.000137622749873683
5.8,4,0.479853560073362,0.000125629984404705
5.82,4,0.479845119041002,0.000113345841328338
5.84,4,0.479837158864695,0.000100804823053124
5.86,4,0.479829673907263,8.80397212337047e-05
5.88,4,0.479822656971407,7.50814857793785e-05
5.9,4,0.479816099877699,6.19591540765825e-05
5.92,4,0.479809993343461,4.86998539140236e-05
5.94,4,0.479804327923831,3.53288687446918e-05
5.96,4,0.479799093648145,2.1869760562e-05
5.98,4,0.479794280749098,8.34456642304568e-06
6,4,0.479789879577843,-5.22597192633047e-06
6.02,4,0.479785880810525,-1.88221355521588e-05
6.04,4,0.479782275548324,-3.24249421060094e-05
6.06,4,0.479779055134549,-4.60158541958464e-05
6.08,4,0.479776211438007,-5.95765150694249e-05
6.1,4,0.479773736207597,-7.30885234363958e-05
6.12,4,0.479771620934478,-8.65332665731321e-05
6.14,4,0.479769856810537,-9.98918362080953e-05
6.16,4,0.47976843433769,-0.000113145027811044
6.18,4,0.479767342861237,-0.000126273445447441
6.2,4,0.479766570254472,-0.000139257704365959
6.22,4,0.47976610294836,-0.000152078729825832
